id,order_id,shipment_status,shipped_date,delivered_date
ORDER_000001635_SHIPMENT,ORDER_000001635,PROCESSING,,
ORDER_000001636_SHIPMENT,ORDER_000001636,PROCESSING,,
ORDER_000001637_SHIPMENT,ORDER_000001637,IN_TRANSIT,2026-04-28T21:10:27,
ORDER_000001638_SHIPMENT,ORDER_000001638,PROCESSING,,
ORDER_000001639_SHIPMENT,ORDER_000001639,DELIVERED,2026-01-26T13:01:06,2026-02-02T03:01:06
ORDER_000001640_SHIPMENT,ORDER_000001640,PROCESSING,,
ORDER_000001641_SHIPMENT,ORDER_000001641,DELIVERED,2026-09-10T22:40:11,2026-09-14T15:40:11
ORDER_000001642_SHIPMENT,ORDER_000001642,PROCESSING,,
ORDER_000001643_SHIPMENT,ORDER_000001643,PROCESSING,,
ORDER_000001644_SHIPMENT,ORDER_000001644,DELIVERED,2026-05-28T16:41:21,2026-06-04T13:41:21
ORDER_000001645_SHIPMENT,ORDER_000001645,PROCESSING,,
ORDER_000001646_SHIPMENT,ORDER_000001646,DELIVERED,2026-08-08T04:34,2026-08-14T07:34
ORDER_000001647_SHIPMENT,ORDER_000001647,IN_TRANSIT,2026-04-21T16:01:22,
ORDER_000001648_SHIPMENT,ORDER_000001648,DELIVERED,2026-12-03T16:00:27,2026-12-06T21:00:27
ORDER_000001649_SHIPMENT,ORDER_000001649,DELIVERED,2026-06-30T09:46:38,2026-07-04T10:46:38
ORDER_000001650_SHIPMENT,ORDER_000001650,DELIVERED,2026-01-04T18:19:22,2026-01-10T01:19:22
ORDER_000001651_SHIPMENT,ORDER_000001651,DELIVERED,2026-03-15T18:27:32,2026-03-19T02:27:32
ORDER_000001652_SHIPMENT,ORDER_000001652,DELIVERED,2026-04-07T19:01:43,2026-04-14T13:01:43
ORDER_000001653_SHIPMENT,ORDER_000001653,PROCESSING,,
ORDER_000001654_SHIPMENT,ORDER_000001654,PROCESSING,,
ORDER_000001655_SHIPMENT,ORDER_000001655,IN_TRANSIT,2026-04-30T12:03:01,
ORDER_000001656_SHIPMENT,ORDER_000001656,IN_TRANSIT,2026-10-08T16:33:28,
ORDER_000001657_SHIPMENT,ORDER_000001657,IN_TRANSIT,2026-10-25T11:05:23,
ORDER_000001658_SHIPMENT,ORDER_000001658,IN_TRANSIT,2026-05-06T01:42,
ORDER_000001659_SHIPMENT,ORDER_000001659,DELIVERED,2026-12-24T08:51:04,2026-12-25T22:51:04
ORDER_000001660_SHIPMENT,ORDER_000001660,IN_TRANSIT,2026-09-24T17:19:51,
ORDER_000001661_SHIPMENT,ORDER_000001661,DELIVERED,2026-05-11T15:24:27,2026-05-15T04:24:27
ORDER_000001662_SHIPMENT,ORDER_000001662,DELIVERED,2026-07-30T18:42:10,2026-08-06T14:42:10
ORDER_000001663_SHIPMENT,ORDER_000001663,DELIVERED,2026-05-05T17:49:26,2026-05-09T01:49:26
ORDER_000001664_SHIPMENT,ORDER_000001664,DELIVERED,2026-05-23T12:09:01,2026-05-26T00:09:01
ORDER_000001665_SHIPMENT,ORDER_000001665,PROCESSING,,
ORDER_000001666_SHIPMENT,ORDER_000001666,IN_TRANSIT,2026-03-07T16:51:32,
ORDER_000001667_SHIPMENT,ORDER_000001667,DELIVERED,2026-04-11T00:19:03,2026-04-15T21:19:03
ORDER_000001668_SHIPMENT,ORDER_000001668,IN_TRANSIT,2026-10-28T03:44:23,
ORDER_000001669_SHIPMENT,ORDER_000001669,IN_TRANSIT,2026-09-16T14:43:34,
ORDER_000001670_SHIPMENT,ORDER_000001670,DELIVERED,2026-10-27T23:00:54,2026-11-02T23:00:54
ORDER_000001671_SHIPMENT,ORDER_000001671,IN_TRANSIT,2026-12-08T14:59:38,
ORDER_000001672_SHIPMENT,ORDER_000001672,DELIVERED,2026-02-26T22:17:35,2026-03-02T22:17:35
ORDER_000001673_SHIPMENT,ORDER_000001673,DELIVERED,2026-03-08T00:36:35,2026-03-09T14:36:35
ORDER_000001674_SHIPMENT,ORDER_000001674,DELIVERED,2026-08-19T16:22:04,2026-08-25T17:22:04
ORDER_000001675_SHIPMENT,ORDER_000001675,DELIVERED,2026-03-13T09:41:57,2026-03-14T05:41:57
ORDER_000001676_SHIPMENT,ORDER_000001676,IN_TRANSIT,2026-05-03T15:29:58,
ORDER_000001677_SHIPMENT,ORDER_000001677,DELIVERED,2026-09-29T22:10:27,2026-10-04T18:10:27
ORDER_000001678_SHIPMENT,ORDER_000001678,PROCESSING,,
ORDER_000001679_SHIPMENT,ORDER_000001679,DELIVERED,2026-02-01T15:31:31,2026-02-05T22:31:31
ORDER_000001680_SHIPMENT,ORDER_000001680,DELIVERED,2026-11-28T03:42:55,2026-11-30T23:42:55
ORDER_000001681_SHIPMENT,ORDER_000001681,PROCESSING,,
ORDER_000001682_SHIPMENT,ORDER_000001682,IN_TRANSIT,2026-02-28T22:10:01,
ORDER_000001683_SHIPMENT,ORDER_000001683,DELIVERED,2026-03-21T08:19:44,2026-03-27T09:19:44
ORDER_000001684_SHIPMENT,ORDER_000001684,PROCESSING,,
ORDER_000001685_SHIPMENT,ORDER_000001685,DELIVERED,2026-08-27T23:23:21,2026-08-31T05:23:21
ORDER_000001686_SHIPMENT,ORDER_000001686,DELIVERED,2026-04-29T12:37:39,2026-04-30T04:37:39
ORDER_000001687_SHIPMENT,ORDER_000001687,PROCESSING,,
ORDER_000001688_SHIPMENT,ORDER_000001688,DELIVERED,2026-10-24T08:10:58,2026-10-26T03:10:58
ORDER_000001689_SHIPMENT,ORDER_000001689,IN_TRANSIT,2026-12-19T07:49:23,
ORDER_000001690_SHIPMENT,ORDER_000001690,DELIVERED,2026-11-21T16:52:44,2026-11-22T08:52:44
ORDER_000001691_SHIPMENT,ORDER_000001691,PROCESSING,,
ORDER_000001692_SHIPMENT,ORDER_000001692,DELIVERED,2026-12-19T15:46:56,2026-12-21T15:46:56
ORDER_000001693_SHIPMENT,ORDER_000001693,DELIVERED,2026-03-15T23:39:29,2026-03-22T20:39:29
ORDER_000001694_SHIPMENT,ORDER_000001694,DELIVERED,2026-03-13T08:15:01,2026-03-15T00:15:01
ORDER_000001695_SHIPMENT,ORDER_000001695,DELIVERED,2026-06-09T13:29:34,2026-06-12T03:29:34
ORDER_000001696_SHIPMENT,ORDER_000001696,PROCESSING,,
ORDER_000001697_SHIPMENT,ORDER_000001697,DELIVERED,2026-08-30T06:41:53,2026-09-01T08:41:53
ORDER_000001698_SHIPMENT,ORDER_000001698,PROCESSING,,
ORDER_000001699_SHIPMENT,ORDER_000001699,DELIVERED,2026-02-15T14:00:30,2026-02-22T12:00:30
ORDER_000001700_SHIPMENT,ORDER_000001700,DELIVERED,2026-12-06T00:02:46,2026-12-09T17:02:46
ORDER_000001701_SHIPMENT,ORDER_000001701,IN_TRANSIT,2026-01-05T09:37:27,
ORDER_000001702_SHIPMENT,ORDER_000001702,DELIVERED,2026-02-01T14:21,2026-02-08T04:21
ORDER_000001703_SHIPMENT,ORDER_000001703,PROCESSING,,
ORDER_000001704_SHIPMENT,ORDER_000001704,DELIVERED,2026-03-02T06:35:47,2026-03-07T07:35:47
ORDER_000001705_SHIPMENT,ORDER_000001705,DELIVERED,2026-09-19T18:29:04,2026-09-25T19:29:04
ORDER_000001706_SHIPMENT,ORDER_000001706,DELIVERED,2026-10-20T14:47:52,2026-10-26T23:47:52
ORDER_000001707_SHIPMENT,ORDER_000001707,DELIVERED,2026-12-18T19:26:43,2026-12-21T01:26:43
ORDER_000001708_SHIPMENT,ORDER_000001708,PROCESSING,,
ORDER_000001709_SHIPMENT,ORDER_000001709,DELIVERED,2026-09-20T08:07:36,2026-09-23T09:07:36
ORDER_000001710_SHIPMENT,ORDER_000001710,DELIVERED,2026-05-24T04:23:49,2026-05-25T14:23:49
ORDER_000001711_SHIPMENT,ORDER_000001711,DELIVERED,2026-09-06T00:11:17,2026-09-12T19:11:17
ORDER_000001712_SHIPMENT,ORDER_000001712,DELIVERED,2026-03-17T02:34:32,2026-03-22T09:34:32
ORDER_000001713_SHIPMENT,ORDER_000001713,DELIVERED,2026-12-26T20:43:42,2026-12-31T14:43:42
ORDER_000001714_SHIPMENT,ORDER_000001714,DELIVERED,2026-06-25T07:08:10,2026-06-30T23:08:10
ORDER_000001715_SHIPMENT,ORDER_000001715,DELIVERED,2026-08-11T12:54:17,2026-08-15T14:54:17
ORDER_000001716_SHIPMENT,ORDER_000001716,DELIVERED,2026-04-22T03:17:40,2026-04-23T10:17:40
ORDER_000001717_SHIPMENT,ORDER_000001717,DELIVERED,2026-07-06T21:24:06,2026-07-08T01:24:06
ORDER_000001718_SHIPMENT,ORDER_000001718,DELIVERED,2026-03-07T16:14:07,2026-03-10T12:14:07
ORDER_000001719_SHIPMENT,ORDER_000001719,DELIVERED,2026-09-03T22:21,2026-09-10T11:21
ORDER_000001720_SHIPMENT,ORDER_000001720,PROCESSING,,
ORDER_000001721_SHIPMENT,ORDER_000001721,PROCESSING,,
ORDER_000001722_SHIPMENT,ORDER_000001722,PROCESSING,,
ORDER_000001723_SHIPMENT,ORDER_000001723,DELIVERED,2026-06-30T14:02:35,2026-07-06T04:02:35
ORDER_000001724_SHIPMENT,ORDER_000001724,DELIVERED,2026-12-15T20:16:50,2026-12-19T07:16:50
ORDER_000001725_SHIPMENT,ORDER_000001725,DELIVERED,2026-11-28T04:55:35,2026-11-29T11:55:35
ORDER_000001726_SHIPMENT,ORDER_000001726,PROCESSING,,
ORDER_000001727_SHIPMENT,ORDER_000001727,DELIVERED,2026-03-11T15:21:25,2026-03-16T19:21:25
ORDER_000001728_SHIPMENT,ORDER_000001728,DELIVERED,2026-05-30T20:30:19,2026-06-04T03:30:19
ORDER_000001729_SHIPMENT,ORDER_000001729,PROCESSING,,
ORDER_000001730_SHIPMENT,ORDER_000001730,DELIVERED,2026-09-21T10:54:34,2026-09-24T08:54:34
ORDER_000001731_SHIPMENT,ORDER_000001731,DELIVERED,2026-10-26T11:34:29,2026-10-27T20:34:29
ORDER_000001732_SHIPMENT,ORDER_000001732,DELIVERED,2026-05-29T23:29:11,2026-05-30T11:29:11
ORDER_000001733_SHIPMENT,ORDER_000001733,PROCESSING,,
ORDER_000001734_SHIPMENT,ORDER_000001734,IN_TRANSIT,2026-11-01T04:02:44,
ORDER_000001735_SHIPMENT,ORDER_000001735,IN_TRANSIT,2026-07-17T02:52:12,
ORDER_000001736_SHIPMENT,ORDER_000001736,DELIVERED,2026-07-22T15:04:59,2026-07-24T06:04:59
ORDER_000001737_SHIPMENT,ORDER_000001737,DELIVERED,2026-01-06T14:00:11,2026-01-09T00:00:11
ORDER_000001738_SHIPMENT,ORDER_000001738,IN_TRANSIT,2026-01-27T07:45:38,
ORDER_000001739_SHIPMENT,ORDER_000001739,DELIVERED,2026-08-16T16:48:18,2026-08-23T04:48:18
ORDER_000001740_SHIPMENT,ORDER_000001740,DELIVERED,2026-03-04T17:18:39,2026-03-10T20:18:39
ORDER_000001741_SHIPMENT,ORDER_000001741,DELIVERED,2026-01-27T00:28:42,2026-02-02T08:28:42
ORDER_000001742_SHIPMENT,ORDER_000001742,IN_TRANSIT,2026-05-04T15:29:34,
ORDER_000001743_SHIPMENT,ORDER_000001743,DELIVERED,2026-08-25T14:07:29,2026-08-28T11:07:29
ORDER_000001744_SHIPMENT,ORDER_000001744,DELIVERED,2026-08-03T00:49:32,2026-08-07T14:49:32
ORDER_000001745_SHIPMENT,ORDER_000001745,DELIVERED,2026-11-16T06:08:10,2026-11-22T19:08:10
ORDER_000001746_SHIPMENT,ORDER_000001746,DELIVERED,2026-02-23T20:58:39,2026-02-27T02:58:39
ORDER_000001747_SHIPMENT,ORDER_000001747,DELIVERED,2026-12-05T11:58:52,2026-12-07T06:58:52
ORDER_000001748_SHIPMENT,ORDER_000001748,IN_TRANSIT,2026-09-03T14:13:52,
ORDER_000001749_SHIPMENT,ORDER_000001749,IN_TRANSIT,2026-11-16T05:42:26,
ORDER_000001750_SHIPMENT,ORDER_000001750,DELIVERED,2026-09-16T20:21:27,2026-09-19T01:21:27
ORDER_000001751_SHIPMENT,ORDER_000001751,IN_TRANSIT,2026-04-14T17:14:48,
ORDER_000001752_SHIPMENT,ORDER_000001752,PROCESSING,,
ORDER_000001753_SHIPMENT,ORDER_000001753,PROCESSING,,
ORDER_000001754_SHIPMENT,ORDER_000001754,DELIVERED,2026-02-13T11:26:08,2026-02-19T16:26:08
ORDER_000001755_SHIPMENT,ORDER_000001755,DELIVERED,2026-10-08T00:02:28,2026-10-14T14:02:28
ORDER_000001756_SHIPMENT,ORDER_000001756,IN_TRANSIT,2026-06-29T20:12:25,
ORDER_000001757_SHIPMENT,ORDER_000001757,DELIVERED,2027-01-01T03:00:20,2027-01-01T18:00:20
ORDER_000001758_SHIPMENT,ORDER_000001758,DELIVERED,2026-04-05T20:13:33,2026-04-07T12:13:33
ORDER_000001759_SHIPMENT,ORDER_000001759,PROCESSING,,
ORDER_000001760_SHIPMENT,ORDER_000001760,DELIVERED,2026-04-20T06:19:47,2026-04-22T06:19:47
ORDER_000001761_SHIPMENT,ORDER_000001761,DELIVERED,2026-06-02T18:40:48,2026-06-06T03:40:48
ORDER_000001762_SHIPMENT,ORDER_000001762,DELIVERED,2026-09-26T15:41:50,2026-10-03T14:41:50
ORDER_000001763_SHIPMENT,ORDER_000001763,PROCESSING,,
ORDER_000001764_SHIPMENT,ORDER_000001764,PROCESSING,,
ORDER_000001765_SHIPMENT,ORDER_000001765,DELIVERED,2026-03-10T20:24:38,2026-03-13T17:24:38
ORDER_000001766_SHIPMENT,ORDER_000001766,DELIVERED,2026-09-12T11:39:26,2026-09-18T05:39:26
ORDER_000001767_SHIPMENT,ORDER_000001767,DELIVERED,2026-07-20T04:49:56,2026-07-22T21:49:56
ORDER_000001768_SHIPMENT,ORDER_000001768,IN_TRANSIT,2026-01-31T12:42:15,
ORDER_000001769_SHIPMENT,ORDER_000001769,PROCESSING,,
ORDER_000001770_SHIPMENT,ORDER_000001770,DELIVERED,2026-12-13T12:20:46,2026-12-16T11:20:46
ORDER_000001771_SHIPMENT,ORDER_000001771,DELIVERED,2026-04-07T01:24:31,2026-04-10T09:24:31
ORDER_000001772_SHIPMENT,ORDER_000001772,PROCESSING,,
ORDER_000001773_SHIPMENT,ORDER_000001773,DELIVERED,2026-12-12T07:03:24,2026-12-14T16:03:24
ORDER_000001774_SHIPMENT,ORDER_000001774,DELIVERED,2026-03-24T21:42:21,2026-03-29T22:42:21
ORDER_000001775_SHIPMENT,ORDER_000001775,IN_TRANSIT,2026-09-21T15:52:27,
ORDER_000001776_SHIPMENT,ORDER_000001776,DELIVERED,2026-08-11T01:04:13,2026-08-15T05:04:13
ORDER_000001777_SHIPMENT,ORDER_000001777,PROCESSING,,
ORDER_000001778_SHIPMENT,ORDER_000001778,DELIVERED,2026-09-27T03:54:51,2026-10-02T23:54:51
ORDER_000001779_SHIPMENT,ORDER_000001779,IN_TRANSIT,2026-08-31T08:49:37,
ORDER_000001780_SHIPMENT,ORDER_000001780,PROCESSING,,
ORDER_000001781_SHIPMENT,ORDER_000001781,DELIVERED,2026-09-25T23:56:31,2026-09-30T05:56:31
ORDER_000001782_SHIPMENT,ORDER_000001782,DELIVERED,2026-07-23T18:39:30,2026-07-27T20:39:30
ORDER_000001783_SHIPMENT,ORDER_000001783,PROCESSING,,
ORDER_000001784_SHIPMENT,ORDER_000001784,DELIVERED,2026-06-10T00:54:44,2026-06-13T20:54:44
ORDER_000001785_SHIPMENT,ORDER_000001785,DELIVERED,2026-05-21T20:03:47,2026-05-26T01:03:47
ORDER_000001786_SHIPMENT,ORDER_000001786,PROCESSING,,
ORDER_000001787_SHIPMENT,ORDER_000001787,PROCESSING,,
ORDER_000001788_SHIPMENT,ORDER_000001788,DELIVERED,2026-03-19T21:36:33,2026-03-21T12:36:33
ORDER_000001789_SHIPMENT,ORDER_000001789,DELIVERED,2026-10-28T19:33:39,2026-11-03T13:33:39
ORDER_000001790_SHIPMENT,ORDER_000001790,PROCESSING,,
ORDER_000001791_SHIPMENT,ORDER_000001791,DELIVERED,2026-03-03T00:28:09,2026-03-04T22:28:09
ORDER_000001792_SHIPMENT,ORDER_000001792,DELIVERED,2026-06-15T22:25:52,2026-06-17T07:25:52
ORDER_000001793_SHIPMENT,ORDER_000001793,PROCESSING,,
ORDER_000001794_SHIPMENT,ORDER_000001794,DELIVERED,2026-06-07T07:02:17,2026-06-07T21:02:17
ORDER_000001795_SHIPMENT,ORDER_000001795,DELIVERED,2026-11-18T12:42:27,2026-11-23T19:42:27
ORDER_000001796_SHIPMENT,ORDER_000001796,DELIVERED,2026-06-17T10:05:40,2026-06-24T06:05:40
ORDER_000001797_SHIPMENT,ORDER_000001797,DELIVERED,2026-06-16T09:12:17,2026-06-18T16:12:17
ORDER_000001798_SHIPMENT,ORDER_000001798,IN_TRANSIT,2026-11-26T17:28:13,
ORDER_000001799_SHIPMENT,ORDER_000001799,PROCESSING,,
ORDER_000001800_SHIPMENT,ORDER_000001800,PROCESSING,,
ORDER_000001801_SHIPMENT,ORDER_000001801,DELIVERED,2026-12-07T16:44:18,2026-12-09T01:44:18
ORDER_000001802_SHIPMENT,ORDER_000001802,DELIVERED,2026-06-01T23:44:03,2026-06-02T19:44:03
ORDER_000001803_SHIPMENT,ORDER_000001803,DELIVERED,2026-08-02T16:54:20,2026-08-09T00:54:20
ORDER_000001804_SHIPMENT,ORDER_000001804,DELIVERED,2026-09-20T13:03:37,2026-09-24T00:03:37
ORDER_000001805_SHIPMENT,ORDER_000001805,DELIVERED,2026-11-02T16:16:15,2026-11-08T21:16:15
ORDER_000001806_SHIPMENT,ORDER_000001806,PROCESSING,,
ORDER_000001807_SHIPMENT,ORDER_000001807,DELIVERED,2026-11-30T18:04:35,2026-12-04T08:04:35
ORDER_000001808_SHIPMENT,ORDER_000001808,PROCESSING,,
ORDER_000001809_SHIPMENT,ORDER_000001809,DELIVERED,2027-01-04T14:03:42,2027-01-09T18:03:42
ORDER_000001810_SHIPMENT,ORDER_000001810,DELIVERED,2026-07-31T18:43:08,2026-08-07T00:43:08
ORDER_000001811_SHIPMENT,ORDER_000001811,IN_TRANSIT,2026-07-21T21:39:19,
ORDER_000001812_SHIPMENT,ORDER_000001812,PROCESSING,,
ORDER_000001813_SHIPMENT,ORDER_000001813,DELIVERED,2026-11-10T07:44:21,2026-11-16T10:44:21
ORDER_000001814_SHIPMENT,ORDER_000001814,DELIVERED,2026-12-29T07:36:41,2027-01-02T19:36:41
ORDER_000001815_SHIPMENT,ORDER_000001815,PROCESSING,,
ORDER_000001816_SHIPMENT,ORDER_000001816,DELIVERED,2026-12-10T07:28:50,2026-12-16T17:28:50
ORDER_000001817_SHIPMENT,ORDER_000001817,DELIVERED,2026-10-28T17:13:52,2026-11-03T09:13:52
ORDER_000001818_SHIPMENT,ORDER_000001818,PROCESSING,,
ORDER_000001819_SHIPMENT,ORDER_000001819,DELIVERED,2026-06-17T09:27:33,2026-06-20T14:27:33
ORDER_000001820_SHIPMENT,ORDER_000001820,IN_TRANSIT,2026-12-03T17:04:20,
ORDER_000001821_SHIPMENT,ORDER_000001821,DELIVERED,2026-09-30T19:06:12,2026-10-06T04:06:12
ORDER_000001822_SHIPMENT,ORDER_000001822,IN_TRANSIT,2026-12-11T22:02:53,
ORDER_000001823_SHIPMENT,ORDER_000001823,DELIVERED,2026-02-26T02:58:26,2026-03-03T10:58:26
ORDER_000001824_SHIPMENT,ORDER_000001824,DELIVERED,2026-04-21T16:22:32,2026-04-24T04:22:32
ORDER_000001825_SHIPMENT,ORDER_000001825,DELIVERED,2026-11-20T02:59:41,2026-11-26T11:59:41
ORDER_000001826_SHIPMENT,ORDER_000001826,PROCESSING,,
ORDER_000001827_SHIPMENT,ORDER_000001827,DELIVERED,2026-06-26T20:58:01,2026-07-02T02:58:01
ORDER_000001828_SHIPMENT,ORDER_000001828,DELIVERED,2026-09-05T12:47:57,2026-09-06T06:47:57
ORDER_000001829_SHIPMENT,ORDER_000001829,DELIVERED,2026-07-22T22:05:16,2026-07-24T16:05:16
ORDER_000001830_SHIPMENT,ORDER_000001830,IN_TRANSIT,2026-12-11T05:05:57,
ORDER_000001831_SHIPMENT,ORDER_000001831,PROCESSING,,
ORDER_000001832_SHIPMENT,ORDER_000001832,IN_TRANSIT,2026-11-16T22:57:31,
ORDER_000001833_SHIPMENT,ORDER_000001833,IN_TRANSIT,2026-05-15T18:08:01,
ORDER_000001834_SHIPMENT,ORDER_000001834,DELIVERED,2026-06-17T21:58:44,2026-06-24T08:58:44
ORDER_000001835_SHIPMENT,ORDER_000001835,PROCESSING,,
ORDER_000001836_SHIPMENT,ORDER_000001836,IN_TRANSIT,2026-12-05T21:07:31,
ORDER_000001837_SHIPMENT,ORDER_000001837,DELIVERED,2026-01-18T13:23:57,2026-01-20T13:23:57
ORDER_000001838_SHIPMENT,ORDER_000001838,PROCESSING,,
ORDER_000001839_SHIPMENT,ORDER_000001839,PROCESSING,,
ORDER_000001840_SHIPMENT,ORDER_000001840,DELIVERED,2026-04-04T18:07:14,2026-04-09T15:07:14
ORDER_000001841_SHIPMENT,ORDER_000001841,DELIVERED,2027-01-03T17:48:24,2027-01-04T14:48:24
ORDER_000001842_SHIPMENT,ORDER_000001842,DELIVERED,2026-05-06T07:15:08,2026-05-09T23:15:08
ORDER_000001843_SHIPMENT,ORDER_000001843,DELIVERED,2026-11-01T19:51:24,2026-11-02T13:51:24
ORDER_000001844_SHIPMENT,ORDER_000001844,DELIVERED,2026-01-03T02:20:28,2026-01-03T15:20:28
ORDER_000001845_SHIPMENT,ORDER_000001845,PROCESSING,,
ORDER_000001846_SHIPMENT,ORDER_000001846,DELIVERED,2026-12-29T18:23:53,2027-01-04T15:23:53
ORDER_000001847_SHIPMENT,ORDER_000001847,IN_TRANSIT,2026-03-22T17:39:53,
ORDER_000001848_SHIPMENT,ORDER_000001848,IN_TRANSIT,2026-02-14T06:51:57,
ORDER_000001849_SHIPMENT,ORDER_000001849,PROCESSING,,
ORDER_000001850_SHIPMENT,ORDER_000001850,PROCESSING,,
ORDER_000001851_SHIPMENT,ORDER_000001851,DELIVERED,2026-11-28T11:37:53,2026-12-03T16:37:53
ORDER_000001852_SHIPMENT,ORDER_000001852,DELIVERED,2026-04-16T18:50:13,2026-04-19T17:50:13
ORDER_000001853_SHIPMENT,ORDER_000001853,DELIVERED,2027-01-03T10:54:29,2027-01-09T12:54:29
ORDER_000001854_SHIPMENT,ORDER_000001854,DELIVERED,2026-09-29T15:00:59,2026-10-02T00:00:59
ORDER_000001855_SHIPMENT,ORDER_000001855,DELIVERED,2026-03-14T22:57:49,2026-03-18T02:57:49
ORDER_000001856_SHIPMENT,ORDER_000001856,PROCESSING,,
ORDER_000001857_SHIPMENT,ORDER_000001857,PROCESSING,,
ORDER_000001858_SHIPMENT,ORDER_000001858,DELIVERED,2026-06-05T12:51:44,2026-06-11T03:51:44
ORDER_000001859_SHIPMENT,ORDER_000001859,DELIVERED,2026-12-12T12:49:45,2026-12-17T10:49:45
ORDER_000001860_SHIPMENT,ORDER_000001860,DELIVERED,2026-12-19T14:48:30,2026-12-25T01:48:30
ORDER_000001861_SHIPMENT,ORDER_000001861,PROCESSING,,
ORDER_000001862_SHIPMENT,ORDER_000001862,DELIVERED,2026-07-19T11:38:47,2026-07-24T02:38:47
ORDER_000001863_SHIPMENT,ORDER_000001863,PROCESSING,,
ORDER_000001864_SHIPMENT,ORDER_000001864,DELIVERED,2026-02-02T10:06:21,2026-02-03T18:06:21
ORDER_000001865_SHIPMENT,ORDER_000001865,PROCESSING,,
ORDER_000001866_SHIPMENT,ORDER_000001866,DELIVERED,2026-02-06T07:52:04,2026-02-10T10:52:04
ORDER_000001867_SHIPMENT,ORDER_000001867,IN_TRANSIT,2026-09-29T23:40:57,
ORDER_000001868_SHIPMENT,ORDER_000001868,DELIVERED,2026-12-02T05:41:07,2026-12-09T03:41:07
ORDER_000001869_SHIPMENT,ORDER_000001869,IN_TRANSIT,2026-02-24T12:18:07,
ORDER_000001870_SHIPMENT,ORDER_000001870,IN_TRANSIT,2026-04-17T22:20:46,
ORDER_000001871_SHIPMENT,ORDER_000001871,DELIVERED,2026-04-27T13:17:12,2026-05-03T23:17:12
ORDER_000001872_SHIPMENT,ORDER_000001872,PROCESSING,,
ORDER_000001873_SHIPMENT,ORDER_000001873,PROCESSING,,
ORDER_000001874_SHIPMENT,ORDER_000001874,DELIVERED,2026-12-03T17:44:13,2026-12-08T10:44:13
ORDER_000001875_SHIPMENT,ORDER_000001875,DELIVERED,2026-02-07T07:29:43,2026-02-13T13:29:43
ORDER_000001876_SHIPMENT,ORDER_000001876,PROCESSING,,
ORDER_000001877_SHIPMENT,ORDER_000001877,DELIVERED,2026-12-29T09:55:44,2026-12-30T16:55:44
ORDER_000001878_SHIPMENT,ORDER_000001878,DELIVERED,2026-02-11T09:25:33,2026-02-11T23:25:33
ORDER_000001879_SHIPMENT,ORDER_000001879,PROCESSING,,
ORDER_000001880_SHIPMENT,ORDER_000001880,DELIVERED,2026-05-08T10:06:20,2026-05-14T06:06:20
ORDER_000001881_SHIPMENT,ORDER_000001881,PROCESSING,,
ORDER_000001882_SHIPMENT,ORDER_000001882,IN_TRANSIT,2026-12-29T15:49:45,
ORDER_000001883_SHIPMENT,ORDER_000001883,PROCESSING,,
ORDER_000001884_SHIPMENT,ORDER_000001884,DELIVERED,2026-03-18T07:10,2026-03-23T13:10
ORDER_000001885_SHIPMENT,ORDER_000001885,PROCESSING,,
ORDER_000001886_SHIPMENT,ORDER_000001886,DELIVERED,2026-02-12T06:01:15,2026-02-16T23:01:15
ORDER_000001887_SHIPMENT,ORDER_000001887,DELIVERED,2026-09-05T00:48:42,2026-09-07T13:48:42
ORDER_000001888_SHIPMENT,ORDER_000001888,PROCESSING,,
ORDER_000001889_SHIPMENT,ORDER_000001889,DELIVERED,2026-12-01T06:34:27,2026-12-07T09:34:27
ORDER_000001890_SHIPMENT,ORDER_000001890,DELIVERED,2026-06-25T16:14:01,2026-06-29T16:14:01
ORDER_000001891_SHIPMENT,ORDER_000001891,DELIVERED,2026-01-04T23:34:53,2026-01-07T07:34:53
ORDER_000001892_SHIPMENT,ORDER_000001892,DELIVERED,2026-09-12T20:30:30,2026-09-16T08:30:30
ORDER_000001893_SHIPMENT,ORDER_000001893,PROCESSING,,
ORDER_000001894_SHIPMENT,ORDER_000001894,DELIVERED,2026-07-21T18:53:10,2026-07-27T23:53:10
ORDER_000001895_SHIPMENT,ORDER_000001895,IN_TRANSIT,2026-09-01T13:15:08,
ORDER_000001896_SHIPMENT,ORDER_000001896,PROCESSING,,
ORDER_000001897_SHIPMENT,ORDER_000001897,DELIVERED,2026-08-27T08:02:44,2026-08-29T16:02:44
ORDER_000001898_SHIPMENT,ORDER_000001898,DELIVERED,2026-08-12T20:42:08,2026-08-16T16:42:08
ORDER_000001899_SHIPMENT,ORDER_000001899,PROCESSING,,
ORDER_000001900_SHIPMENT,ORDER_000001900,DELIVERED,2026-04-28T07:25:43,2026-05-04T21:25:43
ORDER_000001901_SHIPMENT,ORDER_000001901,DELIVERED,2026-07-27T14:13:13,2026-08-02T06:13:13
ORDER_000001902_SHIPMENT,ORDER_000001902,PROCESSING,,
ORDER_000001903_SHIPMENT,ORDER_000001903,DELIVERED,2026-07-18T17:18:17,2026-07-24T08:18:17
ORDER_000001904_SHIPMENT,ORDER_000001904,IN_TRANSIT,2026-05-08T12:11:37,
ORDER_000001905_SHIPMENT,ORDER_000001905,DELIVERED,2026-06-21T13:41:14,2026-06-22T10:41:14
ORDER_000001906_SHIPMENT,ORDER_000001906,DELIVERED,2026-12-01T04:23:25,2026-12-02T21:23:25
